PID,Yr_Sold,Mo_Sold,Gr_Liv_Area,Longitude,Latitude,Sale_Price
0905104030,2007,5,913,-93.677504,42.032098,129000
0905104090,2007,5,894,-93.676953,42.031533,125000
0905104170,2007,5,948,-93.677778,42.031203,108000
0905104240,2007,5,868,-93.678149,42.029562,119900
0905105040,2007,1,897,-93.675714,42.031215,115000
0905105170,2007,6,943,-93.677997,42.029679,134500
0905105260,2007,1,955,-93.677601,42.031139,127000
0905106150,2007,5,894,-93.676681,42.029786,129000
0905107140,2007,4,1285,-93.672119,42.030591,143500
0905200010,2007,7,912,-93.668544,42.034422,129000
0905201080,2007,12,1375,-93.664037,42.032528,187000
0905225020,2007,5,2654,-93.662239,42.034421,158000
0905226050,2007,8,1416,-93.660671,42.033557,112000
0905226080,2007,7,1302,-93.660691,42.032638,165250
0905226130,2007,10,1299,-93.661983,42.033726,150000
0905226170,2007,10,1176,-93.661985,42.034018,137000
0905228020,2007,5,998,-93.659355,42.032699,89500
0905301050,2007,6,1824,-93.676272,42.02868,302000
0905352010,2007,2,1522,-93.673958,42.02384,182000
0905352180,2007,9,2060,-93.674582,42.024087,211000
0905376090,2007,7,1325,-93.669606,42.026185,216000
0905377020,2007,3,1630,-93.671221,42.023229,130000
0905377050,2007,7,1242,-93.671511,42.023021,109900
0905401020,2007,7,2422,-93.66504,42.028424,255000
0905426010,2007,6,2158,-93.663415,42.028236,243000
0905451390,2007,5,1626,-93.66712,42.024949,154000
0905475270,2007,5,864,-93.66061,42.025818,118000
0905475520,2007,8,943,-93.663517,42.025001,80000
0905476160,2007,8,1440,-93.6644275,42.0205201,150000
0905476170,2007,7,605,-93.66468,42.020186,86000
0905476225,2007,7,1038,-93.6643138,42.0246868,130000
0905478140,2007,4,1342,-93.658545,42.023874,125000
0905478220,2007,7,1480,-93.66057,42.023945,136500
0905480090,2007,3,1362,-93.65965899999999,42.023451,96000
0905480180,2007,6,1340,-93.658537,42.022824,120000
0906200230,2007,4,1822,-93.693153,42.034453,228500
0906201022,2007,5,1442,-93.684102,42.033662,179900
0906201023,2007,6,2243,-93.684102,42.033576,225000
0906201200,2007,8,2730,-93.68347,42.031546,301000
0906203140,2007,11,2127,-93.683309,42.032467,238000
0906204140,2007,1,1982,-93.683226,42.031566,228500
0906223040,2007,7,1958,-93.681061,42.030801,220000
0906340080,2007,10,2696,-93.686828,42.02667,383970
0906340090,2007,4,2828,-93.686941,42.026642,424870
0906378120,2007,9,1651,-93.690342,42.025666,250000
0906378150,2007,6,2140,-93.69067,42.025707,360000
0906378170,2007,8,1494,-93.691248,42.02559400000001,279500
0906380010,2007,10,1316,-93.691213,42.025264,200141
0906380040,2007,9,1651,-93.691015,42.025281,246500
0906380070,2007,11,2574,-93.690234,42.025558,276000
0906380120,2007,1,1274,-93.689071,42.024598,203000
0906380140,2007,7,1456,-93.689071,42.024594,155835
0906380160,2007,5,1240,-93.69003,42.024633,194000
0906380200,2007,9,1208,-93.69135,42.024614,195400
0906382020,2007,6,1546,-93.688941,42.025726,217000
0906382060,2007,6,1500,-93.688923,42.025156,212999
0906392080,2007,7,1270,-93.689884,42.024635,175900
0906394020,2007,10,1795,-93.688917,42.024485,191000
0906394050,2007,3,1314,-93.688931,42.023226,176432
0906402070,2007,4,2062,-93.685142,42.029694,277000
0906403060,2007,5,1873,-93.684944,42.029803,207000
0906426060,2007,6,2144,-93.682439,42.027956,277000
0906426195,2007,6,1953,-93.679216,42.027969,240000
0906475110,2007,7,2087,-93.6825099,42.024734,187500
0906475170,2007,5,1743,-93.683612,42.024305,279000
0907125040,2007,8,1022,-93.691971,42.022228,139500
0907125120,2007,4,990,-93.692069,42.021324,126000
0907130060,2007,8,1200,-93.688862,42.02121,177500
0907131060,2007,5,1308,-93.690402,42.020966,175000
0907131120,2007,5,1796,-93.690545,42.020912,211000
0907135050,2007,7,990,-93.692286,42.019032,146000
0907135080,2007,7,1097,-93.692696,42.019083,147900
0907135180,2007,8,990,-93.692415,42.019028,123600
0907180040,2007,5,1786,-93.690633,42.018378,204750
0907187040,2007,3,1873,-93.688952,42.017907,235500
0907187060,2007,3,1753,-93.68892,42.017826,217000
0907192020,2007,2,1690,-93.689344,42.016896,190550
0907192040,2007,7,1842,-93.689518,42.016829,217500
0907192120,2007,6,1479,-93.691469,42.016297,226000
0907192150,2007,9,1668,-93.692052,42.016214,180000
0907200130,2007,8,894,-93.684962,42.021992,131000
0907200190,2007,7,1025,-93.686678,42.021386,153500
0907200250,2007,6,1009,-93.6874333,42.0218643,160000
0907200270,2007,1,1040,-93.687734,42.022239,134900
0907202100,2007,1,907,-93.684837,42.01972,130000
0907202220,2007,9,879,-93.684993,42.021163,120000
0907203060,2007,3,882,-93.683235,42.021056,112500
0907203110,2007,1,969,-93.684354,42.021025,122000
0907227060,2007,9,864,-93.683158,42.020861,127000
0907227100,2007,10,875,-93.683169,42.021737,117000
0907250050,2007,7,2000,-93.687856,42.018518,305900
0907252020,2007,8,2169,-93.686575,42.018424,228500
0907252190,2007,1,1673,-93.682805,42.018849,270000
0907260040,2007,9,1459,-93.686795,42.016973,192000
0907260050,2007,6,1932,-93.687786,42.016961,213000
0907262020,2007,8,1729,-93.68675,42.016212,200000
0907270040,2007,5,2452,-93.683813,42.0172,267000
0907275080,2007,6,1592,-93.679583,42.018564,228000
0907275150,2007,1,2439,-93.681196,42.018864,275000
0907280090,2007,6,1992,-93.6800822,42.0185298,211000
0907280100,2007,7,1668,-93.679805,42.018017,285000
0907285040,2007,12,2090,-93.681274,42.017856,240000
0907290140,2007,11,848,-93.681085,42.016277,131500
0907295040,2007,1,1341,-93.679505,42.017753,246900
0907401060,2007,7,1928,-93.687684,42.015974,219500
0907405130,2007,10,1337,-93.686903,42.014038,185000
0907410020,2007,6,1476,-93.684118,42.014039,179400
0907410050,2007,4,1797,-93.68413699999999,42.014823,213500
0907414060,2007,11,1422,-93.684714,42.013576,179600
0907414070,2007,10,1190,-93.684625,42.013544,173500
0907420050,2007,7,1330,-93.684285,42.01343,167840
0907420060,2007,5,1491,-93.684271,42.013467,168675
0907420110,2007,6,1536,-93.683732,42.01469,167000
0908102100,2007,4,1214,-93.6783521,42.0210331,140000
0908102160,2007,8,936,-93.677545,42.020703,118500
0908103090,2007,6,1088,-93.676222,42.021221,110000
0908127040,2007,5,960,-93.671455,42.021195,94750
0908127060,2007,7,1351,-93.671454,42.02103,122000
0908127070,2007,6,1179,-93.671453,42.020893,110000
0908127100,2007,5,816,-93.673197,42.019926,118500
0908152060,2007,4,1044,-93.67470480000001,42.01969589999999,133500
0908152070,2007,5,1113,-93.67525,42.019902,148000
0908152180,2007,2,2233,-93.674327,42.01917,141000
0908152260,2007,4,1125,-93.674307,42.018283,155000
0908152280,2007,6,1090,-93.673253,42.018873,157000
0908152290,2007,5,1408,-93.67318,42.018922,171500
0908154195,2007,10,5095,-93.6762195,42.0164532,183850
0908154205,2007,10,4676,-93.676241,42.016642,184750
0908186050,2007,5,1072,-93.670587,42.018973,140000
0908204090,2007,12,960,-93.665737,42.018965,131750
0908204180,2007,9,1152,-93.664768,42.020062,61500
0908225240,2007,2,948,-93.663509,42.020783,111000
0908225310,2007,7,1195,-93.664686,42.020504,98500
0908226180,2007,5,774,-93.661542,42.022655,79000
0908228010,2007,8,865,-93.660303,42.021436,108500
0908250100,2007,5,894,-93.665875,42.017962,110000
0908275090,2007,5,1346,-93.664821,42.01965,112000
0908275200,2007,7,768,-93.66346,42.018943,125000
0908275240,2007,10,864,-93.663455,42.01873,79275
0908276230,2007,10,948,-93.663329,42.019937,119000
0909176080,2007,3,3395,-93.650162,42.01902,200000
0909176170,2007,1,2592,-93.65181,42.018761,150000
0909250150,2007,8,1502,-93.646624,42.01804,165000
0909250160,2007,6,789,-93.646688,42.018039,96500
0909251030,2007,4,1422,-93.646817,42.017888,136500
0909251040,2007,8,1298,-93.64672,42.017889,146500
0909252010,2007,6,1768,-93.6461654,42.01892100000001,175000
0909252150,2007,6,1098,-93.644544,42.017103,148500
0909252170,2007,4,1436,-93.644669,42.017106,141500
0909254090,2007,6,1426,-93.6447083,42.0162813,189950
0909254100,2007,7,1461,-93.644511,42.016216,135000
0909254130,2007,8,1646,-93.644698,42.016217,164000
0909254140,2007,3,694,-93.64476,42.016217,90350
0909254150,2007,11,1250,-93.646289,42.016853,139000
0909256120,2007,6,954,-93.646416,42.016067,119750
0909275020,2007,8,1958,-93.6435257,42.01995369999999,145000
0909275030,2007,8,2002,-93.643215,42.019952,145000
0909275110,2007,10,1718,-93.64281,42.01879599999999,238000
0909275160,2007,6,1226,-93.641948,42.017572,153500
0909275310,2007,11,2624,-93.644426,42.020037,239000
0909276160,2007,9,3194,-93.641322,42.018504,359100
0909276210,2007,11,1755,-93.642359,42.018941,188000
0909279080,2007,3,1991,-93.6428531,42.0168895,220000
0909281020,2007,10,1355,-93.640497,42.017573,140000
0909281130,2007,12,2727,-93.641156,42.016961,315000
0909282020,2007,7,2320,-93.642663,42.01629,259500
0909425140,2007,6,1839,-93.642883,42.013003,257500
0909425270,2007,7,1740,-93.64400619999999,42.0145503,219500
0909428120,2007,10,2259,-93.639393,42.01265,217000
0909428180,2007,5,1560,-93.640326,42.012488,201000
0909428340,2007,9,1488,-93.641849,42.011506,215000
0909451130,2007,12,1045,-93.645743,42.009489,123900
0909452102,2007,6,1680,-93.644923,42.011836,170000
0909455060,2007,3,1020,-93.645785,42.009321,200000
0909475050,2007,2,1696,-93.643548,42.011343,198000
0909475070,2007,3,2515,-93.643429,42.010333,200624
0909475230,2007,8,2726,-93.640182,42.010076,315000
0910200040,2007,8,1517,-93.628412,42.022836,115000
0910200110,2007,5,1215,-93.6295,42.022474,141000
0910201020,2007,12,803,-93.596569,42.022658,87000
0910201050,2007,9,1601,-93.597005,42.022658,129850
0910201110,2007,6,1123,-93.626875,42.022566,100000
0910201180,2007,3,1828,-93.62826,42.022685,150909
0910202030,2007,9,816,-93.625313,42.0228,75200
0910203290,2007,5,1012,-93.629496,42.021547,118400
0910204090,2007,11,1077,-93.628236,42.021278,67000
0910205130,2007,6,1558,-93.626689,42.021497,152000
0910206010,2007,3,845,-93.628222,42.020161,68104
0911103060,2007,6,1991,-93.616969,42.020077,119600
0911128010,2007,8,1073,-93.6150637,42.0214218,140000
0911128020,2007,11,1001,-93.613886,42.021555,124900
0911370450,2007,10,1625,-93.615697,42.009401,375000
0911370460,2007,12,1625,-93.615618,42.009401,235000
0914452090,2007,1,1299,-93.606577,41.994357,183500
0914452120,2007,6,912,-93.606672,41.994207,156000
0914452190,2007,6,1080,-93.607597,41.994206,134000
0914460020,2007,12,1392,-93.607551,41.995218,215000
0914460110,2007,7,1409,-93.606933,41.995973,245000
0914476330,2007,5,1478,-93.602505,41.995931,210000
0914478020,2007,3,918,-93.60104,41.995512,148000
0914478100,2007,4,1026,-93.601779,41.994188,143000
0916226090,2007,10,1501,-93.63966,42.005692,244000
0916326040,2007,7,1328,-93.649757,41.99854,170000
0916326090,2007,7,2279,-93.64944620000001,42.0004101,257000
0916384050,2007,4,1689,-93.650588,41.994241,231713
0916384070,2007,9,1564,-93.650569,41.994137,267300
0916384080,2007,12,1484,-93.650561,41.9941,265900
0916384150,2007,12,1571,-93.651732,41.994824,239000
0916386170,2007,11,1646,-93.650417,41.995088,248900
0916403040,2007,7,1240,-93.646617,41.998023,174000
0916403290,2007,4,1717,-93.644366,41.997992000000004,187500
0916455010,2007,7,1756,-93.646782,41.997364,204000
0916455050,2007,1,1312,-93.646791,41.997126,180500
0916455110,2007,5,1146,-93.646788,41.996089,187500
0916455150,2007,4,1922,-93.646894,41.995508,282000
0916460020,2007,11,1491,-93.646634,41.997299,178000
0916475020,2007,11,1629,-93.647585,41.995341,270000
0917425190,2007,5,1572,-93.662162,41.997352,186700
0921126010,2007,5,1776,-93.653109,41.993288,283463
0921128030,2007,9,1824,-93.652429,41.992975,392000
0921205070,2007,2,2482,-93.647569,41.993261,281213
0923202134,2007,12,1120,-93.610102,41.990054,147000
0923202220,2007,6,2034,-93.610118,41.992318,130000
0923203010,2007,6,936,-93.608192,41.993356,140000
0923204050,2007,1,1040,-93.605507,41.993107,132250
0923204140,2007,6,1632,-93.6072813,41.9927922,143000
0923205025,2007,3,1622,-93.607395,41.991211,168000
0923225040,2007,6,1060,-93.605355,41.992917,129900
0923225050,2007,8,1142,-93.605354,41.99284,134000
0923226300,2007,5,1092,-93.603546,41.992145,85500
0923228200,2007,7,992,-93.601862,41.992516,106500
0923228220,2007,5,1092,-93.601827,41.992479,93900
0923228250,2007,1,1092,-93.601507,41.991709,75000
0923228290,2007,12,630,-93.602094,41.991641,84500
0923228390,2007,4,1092,-93.603422,41.991868,75190
0923229010,2007,5,1062,-93.604923,41.991612,146800
0923229040,2007,7,1008,-93.604644,41.991098,153500
0923229100,2007,9,1356,-93.604521,41.989581,188000
0923229140,2007,5,1676,-93.60678,41.990264,196000
0923230010,2007,6,1432,-93.604524,41.989488,157000
0923230120,2007,9,796,-93.602559,41.991144,138000
0923230180,2007,4,768,-93.6015199,41.991371,129500
0923251160,2007,11,1608,-93.607114,41.989905,80000
0923252080,2007,6,845,-93.604858,41.987606,129500
0923275010,2007,6,1178,-93.605119,41.989768,135000
0923275200,2007,6,816,-93.604146,41.98822,124500
0923276180,2007,5,816,-93.6030815,41.9881729,139000
0923400150,2007,9,974,-93.606641,41.98651,93500
0923425030,2007,12,887,-93.604858,41.986588,124500
0526302030,2006,5,1293,-93.618462,42.053406,149900
0526302040,2006,8,1024,-93.618182,42.053327,157500
0526302120,2006,6,1797,-93.6192621,42.0531078,169000
0526303060,2006,10,1390,-93.616439,42.052519,252000
0526354020,2006,3,1851,-93.617432,42.050507,192100
0527105060,2006,5,1525,-93.639067,42.059909,183500
0527106010,2006,11,2236,-93.637871,42.061407,222000
0527107020,2006,2,1671,-93.637482,42.060425,170000
0527107030,2006,7,1498,-93.637566,42.06048,187500
0527107120,2006,5,1776,-93.636378,42.060736,202000
0527107240,2006,6,1511,-93.636373,42.061879,185000
0527108010,2006,3,2462,-93.636052,42.062828,320000
0527108020,2006,8,1670,-93.635967,42.06281,240000
0527108030,2006,1,2064,-93.635935,42.062802,250000
0527108040,2006,6,1801,-93.635837,42.062798,239900
0527108060,2006,5,2212,-93.635798,42.062891,309000
0527108090,2006,9,2021,-93.635932,42.062956,274725
0527146135,2006,12,2687,-93.631604,42.060625,270000
0527158020,2006,7,1169,-93.635716,42.0591,183500
0527163020,2006,5,1501,-93.636949,42.058421,165600
0527166030,2006,6,1632,-93.639293,42.058201,176500
0527182020,2006,8,1204,-93.634231,42.059599,130000
0527190050,2006,6,1767,-93.631572,42.059332,239000
0527190220,2006,12,1742,-93.632571,42.058136,275000
0527210030,2006,3,2798,-93.629601,42.060459,457347
0527210040,2006,9,3390,-93.629337,42.060527,545224
0527210050,2006,7,2473,-93.629174,42.060516,356383
0527212030,2006,7,2868,-93.628607,42.061478,556581
0527212040,2006,7,2576,-93.62877,42.061008,361919
0527214060,2006,7,2698,-93.627767,42.060111,535000
0527216010,2006,1,2795,-93.626337,42.059957,401179
0527216050,2006,10,2945,-93.626477,42.061096,438780
0527226010,2006,5,2320,-93.6220148,42.0593867,169000
0527250040,2006,1,1056,-93.625169,42.056702,145000
0527252090,2006,8,1714,-93.63006999999999,42.05856300000001,318000
0527254070,2006,8,1826,-93.624062,42.059947,319000
0527256120,2006,9,2000,-93.628269,42.058816,470000
0527301010,2006,5,1621,-93.638026,42.055607,202500
0527302080,2006,2,2183,-93.637874,42.054367,229000
0527325160,2006,3,2263,-93.63266449999999,42.0543376,235000
0527327080,2006,7,1574,-93.631515,42.054956,190000
0527328010,2006,6,1102,-93.63300199999999,42.0562619,169000
0527354040,2006,6,1872,-93.635486,42.05327,241500
0527355060,2006,7,1857,-93.6353259,42.0524029,188900
0527355280,2006,5,1686,-93.636044,42.053418,207500
0527356020,2006,7,2784,-93.637387,42.050514,250000
0527356060,2006,2,1552,-93.637191,42.050176,179900
0527358090,2006,7,1083,-93.635367,42.049771,172000
0527365010,2006,6,2318,-93.639516,42.051077,294323
0527375160,2006,6,1875,-93.632369,42.052362,184500
0527376090,2006,7,1074,-93.630348,42.052522,153500
0527376110,2006,3,1664,-93.632355,42.052359,162900
0527377030,2006,1,1309,-93.630289,42.04977,181000
0527378010,2006,6,1103,-93.631162,42.049608,155000
0527402210,2006,3,1096,-93.62626,42.055131,138800
0527402380,2006,7,864,-93.625373,42.053459,116050
0527403120,2006,6,858,-93.627981,42.05446,88000
0527404180,2006,3,874,-93.627849,42.054385,97500
0527427210,2006,9,1419,-93.624411,42.055319,190000
0527450010,2006,12,1092,-93.62990599999999,42.052655,105500
0527450080,2006,6,1365,-93.6292319,42.0524739,125500
0527450210,2006,6,987,-93.627932,42.0527019,83000
0527450460,2006,7,1030,-93.627103,42.051798,116000
0527451200,2006,4,1218,-93.627328,42.051839,91500
0527451380,2006,5,1218,-93.627366,42.051691,118000
0527451450,2006,7,948,-93.629877,42.051672,89000
0527451460,2006,10,1092,-93.629846,42.051673,108000
0527451520,2006,6,987,-93.629516,42.051664,94500
0527452070,2006,7,1069,-93.627169,42.050595,146300
0527452290,2006,9,1387,-93.628857,42.048947,145000
0527452310,2006,12,900,-93.62895,42.048946,123000
0527453070,2006,4,1055,-93.624767,42.050705,137500
0527455100,2006,7,1456,-93.625709,42.050441,144000
0528102010,2006,9,1980,-93.658864,42.06147199999999,315000
0528102080,2006,8,2589,-93.658413,42.06330699999999,412083
0528106010,2006,9,2596,-93.658226,42.061901,342643
0528106120,2006,7,1618,-93.657991,42.061284,252000
0528110050,2006,9,2076,-93.65665369999999,42.0628074,465000
0528112010,2006,9,1740,-93.654774,42.062109,293000
0528114010,2006,6,1868,-93.657984,42.061134,415000
0528116030,2006,3,1850,-93.658788,42.060342,326000
0528118010,2006,11,2376,-93.657118,42.060272,325300
0528118020,2006,9,2452,-93.657149,42.060271,309000
0528118110,2006,8,2206,-93.656864,42.060425,300000
0528120110,2006,3,2098,-93.653016,42.060835,275500
0528120140,2006,5,2091,-93.654642,42.060577,338500
0528138030,2006,7,2324,-93.652334,42.060866,345000
0528142010,2006,7,2253,-93.654831,42.060424,344133
0528142060,2006,11,2389,-93.653452,42.060357,298236
0528142070,2006,8,2358,-93.6531488,42.060377,329900
0528142110,2006,11,1944,-93.643412,42.061544,360000
0528144030,2006,10,1970,-93.643862,42.061377,281000
0528150080,2006,3,1792,-93.654997,42.059636,372397
0528150090,2006,8,1780,-93.655461,42.059825,378000
0528164040,2006,8,1792,-93.657883,42.058544,374000
0528170040,2006,4,2728,-93.653084,42.05869,437154
0528172020,2006,6,1904,-93.650626,42.059216,275000
0528172150,2006,2,1914,-93.6534099,42.059017,279000
0528174080,2006,6,1364,-93.649714,42.059184,185850
0528180080,2006,3,1565,-93.654138,42.057164,282500
0528181030,2006,9,1368,-93.649553,42.058231,202500
0528181040,2006,3,1368,-93.649525,42.058238,202665
0528186100,2006,6,1686,-93.654124,42.057164,332200
0528186110,2006,6,1666,-93.65414,42.057164,310090
0528188040,2006,3,1405,-93.650617,42.05758,171750
0528218030,2006,10,1316,-93.646459,42.063304,169990
0528218060,2006,2,1456,-93.645841,42.062442,170440
0528218080,2006,9,1492,-93.645774,42.062361,169985
0528218130,2006,9,1496,-93.644411,42.061915,179665
0528218140,2006,11,1863,-93.644366,42.061928,219210
0528221010,2006,7,1326,-93.644627,42.063031,174190
0528221100,2006,5,1456,-93.645755,42.062576,172785
0528222010,2006,6,2373,-93.644213,42.061984,258000
0528222020,2006,10,1492,-93.644306,42.061987,185101
0528228280,2006,11,1364,-93.641662,42.062574,210250
0528228325,2006,10,1557,-93.641946,42.063298,234000
0528228340,2006,5,1456,-93.640287,42.063329,215000
0528228360,2006,5,1511,-93.640227,42.063185,246990
0528228415,2006,5,1414,-93.641321,42.062374,178740
0528228430,2006,9,1548,-93.64189999999999,42.0623,225000
0528228545,2006,3,1248,-93.642261,42.063301,167240
0528228550,2006,6,1142,-93.642241,42.063301,156820
0528228565,2006,4,1506,-93.642116,42.063301,213490
0528228575,2006,10,1567,-93.641518,42.062831,264561
0528228580,2006,10,1500,-93.641522,42.062873,246578
0528231050,2006,7,1838,-93.64458,42.060239,192140
0528235050,2006,6,1509,-93.642588,42.060293,183200
0528235130,2006,10,1414,-93.6436049,42.059803,178000
0528235190,2006,7,1598,-93.644094,42.061727,201490
0528240080,2006,11,1936,-93.641467,42.060836,230500
0528250060,2006,7,1509,-93.640211,42.060074,180000
0528275060,2006,1,1664,-93.642713,42.05865,172400
0528275080,2006,4,1889,-93.642913,42.05853,215000
0528280100,2006,7,1886,-93.641281,42.057905,199900
0528290140,2006,2,1671,-93.64136,42.057838,173000
0528292080,2006,8,2322,-93.641283,42.05696,287602
0528294070,2006,2,2291,-93.641053,42.058461,230000
0528315030,2006,6,2392,-93.655739,42.05443,348000
0528315070,2006,2,1976,-93.654519,42.05384,286000
0528315080,2006,6,2234,-93.654444,42.053801,300000
0528320060,2006,7,3627,-93.657851,42.053314,625000
0528327010,2006,3,2855,-93.6532,42.055601,405000
0528344060,2006,6,1924,-93.65227,42.053154,280000
0528348010,2006,7,2263,-93.650059,42.053466,258000
0528358030,2006,6,2726,-93.653915,42.05178,350000
0528360050,2006,5,3500,-93.655997,42.049423,584500
0528363070,2006,6,2494,-93.655704,42.051073,321000
0528365090,2006,12,2526,-93.653608,42.049687,290000
0528366040,2006,10,2799,-93.653479,42.049528,315000
0528429060,2006,1,1964,-93.642317,42.055056,252000
0528429100,2006,9,1670,-93.642082,42.054318,336820
0528429120,2006,1,2097,-93.64178,42.054176,423000
0528429130,2006,5,1660,-93.641793,42.054175,290000
0528439030,2006,4,1616,-93.643635,42.053183,232000
0528445010,2006,9,1504,-93.643811,42.053033,199000
0528456200,2006,10,1278,-93.650361,42.0518,198600
0528477010,2006,11,2640,-93.64407,42.052265,405749
0528477030,2006,6,1489,-93.643898,42.052272,232600
0528480070,2006,8,1939,-93.642862,42.052346,266000
0528480100,2006,3,1553,-93.642309,42.051355,186500
0528480110,2006,2,1716,-93.642374,42.051426,200825
0528480150,2006,8,1576,-93.64357,42.051382,197000
0528488110,2006,5,1262,-93.643173,42.051245,185000
0528488120,2006,4,1266,-93.643859,42.051225,176000
0528488130,2006,8,1301,-93.643977,42.051224,187750
0531363080,2006,1,1142,-93.692575,42.037843,139500
0531367010,2006,10,1400,-93.691403,42.036149,186800
0531375060,2006,3,1131,-93.691787,42.037915,132000
0531375070,2006,3,1141,-93.691754,42.037911,142500
0531375100,2006,5,1158,-93.690959,42.037827,158000
0531376030,2006,4,1686,-93.691246,42.036605,184000
0531376050,2006,3,1585,-93.691247,42.03718,184900
0531379030,2006,7,1837,-93.689021,42.036849,187000
0531450040,2006,7,1603,-93.68782,42.034595,175900
0531451290,2006,10,1731,-93.687695,42.03674,248500
0531452080,2006,7,1398,-93.686267,42.035555,172000
0531452100,2006,6,1217,-93.686267,42.035629,151000
0531452210,2006,7,1320,-93.68665,42.03748,150000
0531478010,2006,11,1056,-93.681595,42.035795,107000
0531479030,2006,7,965,-93.681407,42.035235,119900
0532351060,2006,7,988,-93.674167,42.036051,129500
0532351090,2006,11,1728,-93.675963,42.036087,125000
0532351150,2006,8,1654,-93.677123,42.036206,119500
0532353030,2006,3,1211,-93.675723,42.035302,144000
0532353180,2006,7,1212,-93.677012,42.035094,151000
0532376080,2006,7,984,-93.669553,42.034692,126000
0532376180,2006,11,909,-93.671037,42.035696,116000
0532376250,2006,10,925,-93.672411,42.035841,133500
0532378050,2006,1,1024,-93.670919,42.035325,120875
0532378070,2006,11,935,-93.670998,42.035536,137000
0532378130,2006,4,912,-93.669708,42.03457,124000
0532378160,2006,6,1236,-93.669757,42.03458,135000
0532378220,2006,6,941,-93.671926,42.034663,129200
0532476050,2006,1,2646,-93.660643,42.037065,260000
0533110130,2006,4,2417,-93.653876,42.045763,260000
0533125120,2006,10,2826,-93.653512,42.048608,334000
0533127080,2006,11,2520,-93.652348,42.048371,310000
0533128030,2006,7,2295,-93.650474,42.047997,268000
0533128090,2006,7,1624,-93.650057,42.048058,262000
0533206040,2006,5,1143,-93.647832,42.047592,176400
0533208050,2006,4,1247,-93.646526,42.04768,197000
0533212100,2006,6,1200,-93.644891,42.047665,151000
0533212110,2006,7,1223,-93.644891,42.047642,147400
0533212120,2006,7,1223,-93.644891,42.047618,149900
0533212130,2006,4,1200,-93.644891,42.047595,144152
0533221080,2006,6,1524,-93.645617,42.046145,166000
0533223010,2006,3,1452,-93.645482,42.046431,183900
0533223080,2006,4,1382,-93.645479,42.046127,165000
0533223110,2006,7,1080,-93.645478,42.046107,139000
0533241010,2006,11,1694,-93.643373,42.046429,200000
0533242030,2006,9,1568,-93.64114,42.046416,221000
0533250130,2006,4,1494,-93.648931,42.044609,270000
0533252020,2006,6,1208,-93.646065,42.043779,165000
0533253030,2006,5,1235,-93.649329,42.042369,214000
0533253050,2006,9,1036,-93.649439,42.042481,188000
0533253090,2006,7,1226,-93.649352,42.042826,190000
0533253160,2006,7,1226,-93.649329,42.043351,170000
0533350050,2006,11,1842,-93.658237,42.037409,385000
0534125210,2006,7,1193,-93.633752,42.045632,146500
0534126060,2006,9,1920,-93.6346,42.048199,170000
0534127190,2006,6,2156,-93.634738,42.048997,262500
0534127270,2006,5,1416,-93.635873,42.048602,179900
0534128210,2006,8,2654,-93.633466,42.046472,250000
0534129230,2006,11,1790,-93.630258,42.04806,165150
0534175100,2006,4,1334,-93.632472,42.043548,164500
0534176250,2006,7,1164,-93.633098,42.044669,140000
0534201130,2006,10,980,-93.627935,42.046496,135500
0534201230,2006,7,1051,-93.625976,42.045706,142000
0534201250,2006,6,1770,-93.626097,42.045728,155000
0534201260,2006,8,976,-93.626161,42.045728,157500
0534201280,2006,11,1052,-93.627517,42.045885,138500
0534201300,2006,8,898,-93.628069,42.04587799999999,140000
0534202020,2006,3,1051,-93.62689999999999,42.04795,124400
0534202180,2006,7,1141,-93.626345,42.04657,158000
0534226060,2006,10,1200,-93.624612,42.045685,146000
0534250300,2006,6,1993,-93.629155,42.044308,190000
0534275010,2006,1,1050,-93.623414,42.043214,136500
0534276010,2006,7,864,-93.623564,42.044978,129900
0534276230,2006,6,1712,-93.622312,42.042114,145000
0534400120,2006,6,1565,-93.630156,42.040072,185900
0534403280,2006,3,1251,-93.626765,42.038434,160000
0534403400,2006,4,1488,-93.627065,42.04102,167000
0534403440,2006,7,1440,-93.6282949,42.0414084,157500
0534427090,2006,3,1095,-93.621621,42.041314,140000
0534428060,2006,7,1053,-93.621362,42.040273,150000
0534429130,2006,5,1248,-93.622017,42.040143,151500
0534430050,2006,7,816,-93.62357,42.039195,129800
0534430110,2006,7,1008,-93.622649,42.038351,137000
0534431030,2006,5,1043,-93.621399,42.039202,137000
0534451050,2006,8,1230,-93.628568,42.035836,121600
0534451120,2006,8,869,-93.629185,42.03537,85500
0534451130,2006,6,747,-93.629256,42.035379,79900
0534453150,2006,6,1252,-93.628176,42.035666,127000
0534455080,2006,6,1433,-93.6270261,42.0380632,161000
0534475160,2006,7,1624,-93.624738,42.034612,146500
0534476100,2006,5,1216,-93.623704,42.036024,135000
0534477030,2006,10,2136,-93.622645,42.037463,137900
0534479130,2006,8,1578,-93.620494,42.034831,133000
0534479240,2006,7,1728,-93.621426,42.035987,137000
0534479300,2006,3,936,-93.62143,42.037247,121000
0535101110,2006,10,1584,-93.619673,42.0493,119000
0535103070,2006,11,1246,-93.616852,42.049031,172000
0535105160,2006,12,1235,-93.616012,42.04665,98600
0535125060,2006,5,2157,-93.615629,42.048528,226000
0535150240,2006,6,1128,-93.6181153,42.0422973,118000
0535150300,2006,3,3112,-93.620355,42.042156,235000
